"energy-check-pressure-inlet-rfile"
"Iteration" "energy-check-pressure-inlet"
28501 499999.9999999999
28502 499999.9999999998
28503 500000.0000000001
28504 499999.9999999999
28505 500000.0000000004
28506 500000.0000000001
28507 500000.0000000003
28508 499999.9999999998
28509 500000.0000000003
28510 500000
28511 499999.9999999999
28512 499999.9999999998
28513 499999.9999999996
28514 500000.0000000003
28515 500000.0000000001
28516 499999.9999999999
28517 499999.9999999999
28518 500000.0000000003
28519 499999.9999999999
28520 499999.9999999999
28521 500000.0000000004
28522 500000.0000000002
28523 499999.9999999995
28524 500000.0000000002
28525 500000.0000000002
28526 500000
28527 499999.9999999999
28528 499999.9999999999
28529 500000.0000000005
28530 500000.0000000001
28531 499999.9999999999
28532 499999.9999999998
28533 499999.9999999999
28534 500000.0000000001
28535 500000.0000000003
28536 500000.0000000002
28537 500000.0000000001
28538 500000.0000000001
28539 500000.0000000001
28540 499999.9999999996
28541 499999.9999999997
28542 500000.0000000003
28543 499999.9999999997
28544 499999.9999999998
28545 499999.9999999999
28546 500000.0000000001
28547 500000.0000000002
28548 499999.9999999998
28549 499999.9999999997
28550 500000.0000000002
28551 499999.9999999999
28552 499999.9999999998
28553 499999.9999999998
28554 499999.9999999998
28555 499999.9999999999
28556 500000.0000000003
28557 500000.0000000001
28558 499999.9999999996
28559 500000.0000000002
28560 499999.9999999999
28561 500000.0000000003
28562 499999.9999999999
28563 500000.0000000002
28564 499999.9999999999
28565 500000
28566 500000
28567 499999.9999999999
28568 499999.9999999999
28569 500000
28570 499999.9999999998
28571 499999.9999999993
28572 500000
28573 499999.9999999999
28574 500000.0000000002
28575 500000.0000000001
28576 499999.9999999997
28577 500000
28578 500000.0000000001
28579 500000
28580 500000.0000000001
28581 500000.0000000001
28582 499999.9999999995
28583 500000.0000000001
28584 500000.0000000005
28585 500000
28586 500000.0000000001
28587 499999.9999999998
28588 500000.0000000001
28589 500000.0000000001
28590 499999.9999999999
28591 500000.0000000001
28592 499999.9999999996
28593 499999.9999999999
28594 500000.0000000003
28595 499999.9999999997
28596 500000.0000000001
28597 500000.0000000002
28598 499999.9999999996
28599 500000.0000000002
28600 500000.0000000003
28601 500000
28602 500000
28603 500000
28604 500000.0000000002
28605 500000.0000000005
28606 500000
28607 500000.0000000004
28608 499999.9999999999
28609 499999.9999999998
28610 500000.0000000003
28611 499999.9999999999
28612 500000
28613 499999.9999999998
28614 499999.9999999999
28615 500000.0000000001
28616 500000.0000000002
28617 500000.0000000002
28618 499999.9999999999
28619 499999.9999999999
28620 500000.0000000001
28621 500000
28622 500000.0000000001
28623 500000.0000000004
28624 500000.0000000001
28625 499999.9999999997
28626 499999.9999999999
28627 499999.9999999999
28628 499999.9999999999
28629 500000
28630 500000.0000000002
28631 500000
28632 500000.0000000002
28633 499999.9999999999
28634 499999.9999999998
28635 499999.9999999998
28636 499999.9999999998
28637 499999.9999999998
28638 499999.9999999999
28639 499999.9999999997
28640 499999.9999999998
28641 500000.0000000002
28642 499999.9999999999
28643 500000.0000000003
28644 500000.0000000001
28645 499999.9999999998
28646 500000.0000000001
28647 500000.0000000001
28648 499999.9999999997
28649 500000.0000000001
28650 499999.9999999998
28651 500000.0000000001
28652 500000.0000000001
28653 499999.9999999999
28654 499999.9999999998
28655 500000.0000000002
28656 499999.9999999999
28657 500000.0000000003
28658 500000.0000000002
28659 500000
28660 500000.0000000001
28661 500000.0000000003
28662 500000
28663 500000.0000000005
28664 500000
28665 500000.0000000001
28666 500000.0000000001
28667 500000.0000000002
28668 499999.9999999999
28669 499999.9999999998
28670 499999.9999999999
28671 499999.9999999999
28672 500000.0000000001
28673 500000.0000000002
28674 499999.9999999999
28675 499999.9999999999
28676 500000.0000000003
28677 500000
28678 500000.0000000003
28679 500000.0000000003
28680 499999.9999999999
28681 500000.0000000005
28682 500000.0000000001
28683 499999.9999999999
28684 499999.9999999998
28685 500000
28686 500000.0000000005
28687 499999.9999999999
28688 500000.0000000002
28689 499999.9999999999
28690 500000.0000000003
28691 499999.9999999997
28692 499999.9999999997
28693 499999.9999999998
28694 499999.9999999995
28695 499999.9999999999
28696 500000.0000000001
28697 500000
28698 499999.9999999997
28699 500000.0000000003
28700 500000.0000000002
28701 500000.0000000001
28702 500000.0000000001
28703 500000
28704 500000.0000000001
28705 499999.9999999998
28706 500000.0000000001
28707 500000.0000000002
28708 500000
28709 500000.0000000001
28710 499999.9999999997
28711 500000.0000000003
28712 499999.9999999998
28713 500000.0000000001
28714 500000.0000000001
28715 499999.9999999999
28716 499999.9999999998
28717 500000.0000000004
28718 499999.9999999997
28719 499999.9999999996
28720 499999.9999999997
28721 500000.0000000001
28722 499999.9999999998
28723 499999.9999999998
28724 499999.9999999998
28725 500000.0000000002
28726 499999.9999999998
28727 500000.0000000003
28728 499999.9999999996
28729 499999.9999999998
28730 499999.9999999999
28731 499999.9999999997
28732 499999.9999999999
28733 500000
28734 500000.0000000005
28735 500000
28736 500000.0000000002
28737 500000.0000000003
28738 500000
28739 500000.0000000002
28740 500000
28741 500000.0000000001
28742 499999.9999999998
28743 500000.0000000004
28744 499999.9999999998
28745 500000.0000000002
28746 499999.9999999999
28747 499999.9999999994
28748 499999.9999999999
28749 499999.9999999999
28750 500000.0000000002
28751 500000.0000000003
28752 500000
28753 500000
28754 499999.9999999998
28755 500000.0000000001
28756 500000.0000000001
28757 500000.0000000001
28758 500000.0000000004
28759 499999.9999999998
28760 499999.9999999998
28761 500000.0000000001
28762 499999.9999999999
28763 500000.0000000004
28764 500000.0000000001
28765 500000.0000000001
28766 500000.0000000002
28767 500000.0000000001
28768 499999.9999999998
28769 500000.0000000002
28770 499999.9999999998
28771 500000
28772 500000.0000000001
28773 499999.9999999997
28774 499999.9999999998
28775 500000
28776 500000.0000000003
28777 499999.9999999999
28778 499999.9999999999
28779 499999.9999999999
28780 499999.9999999998
28781 500000.0000000005
28782 499999.9999999999
28783 500000.0000000002
28784 500000.0000000001
28785 500000.0000000001
28786 499999.9999999998
28787 500000.0000000003
28788 500000.0000000004
28789 500000.0000000004
28790 500000.0000000005
28791 499999.9999999998
28792 499999.9999999999
28793 500000.0000000001
28794 500000.0000000002
28795 499999.9999999999
28796 499999.9999999999
28797 499999.9999999994
28798 499999.9999999998
28799 500000.0000000002
28800 500000.0000000002
28801 500000.0000000002
28802 500000.0000000002
28803 500000
28804 500000.0000000001
28805 500000.0000000003
28806 499999.9999999995
28807 499999.9999999998
28808 500000.0000000001
28809 499999.9999999997
28810 499999.9999999996
28811 499999.9999999999
28812 500000.0000000001
28813 500000.0000000001
28814 500000.0000000001
28815 499999.9999999999
28816 499999.9999999996
28817 500000.0000000003
28818 500000.0000000001
28819 499999.9999999995
28820 500000.0000000002
28821 499999.9999999998
28822 500000.0000000001
28823 500000.0000000001
28824 499999.9999999999
28825 499999.9999999994
28826 499999.9999999999
28827 499999.9999999997
28828 500000.0000000001
28829 499999.9999999999
28830 499999.9999999999
28831 499999.9999999997
28832 500000.0000000003
28833 500000.0000000002
28834 499999.9999999999
28835 499999.9999999999
28836 500000.0000000001
28837 499999.9999999999
28838 500000.0000000003
28839 500000.0000000002
28840 500000.0000000004
28841 500000.0000000001
28842 499999.9999999997
28843 499999.9999999998
28844 500000.0000000001
28845 500000.0000000004
28846 500000.0000000001
28847 500000.0000000001
28848 500000.0000000002
28849 499999.9999999999
28850 500000.0000000001
28851 500000.0000000002
28852 500000.0000000002
28853 500000.0000000001
28854 500000.0000000001
28855 499999.9999999999
28856 500000.0000000002
28857 500000.0000000002
28858 499999.9999999997
28859 500000.0000000001
28860 499999.9999999995
28861 499999.9999999999
28862 500000.0000000006
28863 500000.0000000001
28864 500000.0000000003
28865 500000.0000000001
28866 500000.0000000001
28867 500000.0000000003
28868 500000.0000000001
28869 500000.0000000001
28870 499999.9999999997
28871 500000.0000000001
28872 500000
28873 500000
28874 499999.9999999997
28875 500000
28876 500000
28877 499999.9999999997
28878 500000.0000000003
28879 499999.9999999999
28880 499999.9999999999
28881 500000.0000000001
28882 500000.0000000002
28883 499999.9999999999
28884 500000.0000000001
28885 500000.0000000003
28886 500000.0000000001
28887 500000.0000000002
28888 500000
28889 500000.0000000002
28890 499999.9999999995
28891 500000
28892 499999.9999999999
28893 499999.9999999997
28894 500000.0000000002
28895 500000
28896 500000
28897 499999.9999999998
28898 500000
28899 499999.9999999998
28900 500000.0000000001
28901 500000
28902 500000.0000000001
28903 500000.0000000001
28904 499999.9999999999
28905 499999.9999999995
28906 499999.9999999998
28907 500000.0000000001
28908 499999.9999999999
28909 499999.9999999999
28910 499999.9999999999
28911 500000.0000000001
28912 499999.9999999999
28913 499999.9999999997
28914 500000
28915 500000.0000000005
28916 500000.0000000003
28917 499999.9999999998
28918 499999.9999999999
28919 500000.0000000001
28920 499999.9999999997
28921 499999.9999999998
28922 499999.9999999999
28923 499999.9999999999
28924 499999.9999999999
28925 500000
28926 500000
28927 500000.0000000001
28928 500000.0000000001
28929 500000
28930 499999.9999999999
28931 499999.9999999999
28932 499999.9999999999
28933 499999.9999999998
28934 500000
28935 500000.0000000001
28936 499999.9999999999
28937 500000.0000000001
28938 499999.9999999999
28939 500000.0000000001
28940 499999.9999999999
28941 500000.0000000003
28942 499999.9999999994
28943 500000.0000000001
28944 500000.0000000002
28945 500000.0000000001
28946 500000.0000000001
28947 500000.0000000001
28948 499999.9999999999
28949 500000.0000000001
28950 499999.9999999998
28951 500000.0000000002
28952 499999.9999999998
28953 500000.0000000001
28954 500000.0000000001
28955 499999.9999999999
28956 500000.0000000003
28957 499999.9999999999
28958 500000.0000000001
28959 500000.0000000003
28960 500000.0000000001
28961 499999.9999999998
28962 500000.0000000003
28963 500000.0000000001
28964 499999.9999999998
28965 499999.9999999998
28966 499999.9999999999
28967 500000.0000000002
28968 500000.0000000002
28969 499999.9999999999
28970 500000.0000000001
28971 499999.9999999999
28972 499999.9999999999
28973 500000.0000000004
28974 499999.9999999999
28975 500000.0000000004
28976 500000.0000000002
28977 499999.9999999998
28978 499999.9999999997
28979 500000.0000000001
28980 500000.0000000002
28981 500000.0000000001
28982 499999.9999999999
28983 499999.9999999998
28984 500000.0000000002
28985 499999.9999999994
28986 499999.9999999999
28987 499999.9999999997
28988 499999.9999999995
28989 500000.0000000004
28990 499999.9999999999
28991 500000
28992 500000.0000000002
28993 500000.0000000001
28994 500000.0000000002
28995 500000.0000000001
28996 500000.0000000002
28997 500000.0000000003
28998 500000.0000000003
28999 499999.9999999998
29000 500000.0000000003
29001 499999.9999999998
29002 499999.9999999999
29003 499999.9999999998
29004 499999.9999999997
29005 500000.0000000003
29006 500000
29007 500000.0000000002
29008 499999.9999999999
29009 499999.9999999998
29010 499999.9999999994
29011 500000
29012 500000
29013 500000.0000000004
29014 499999.9999999997
29015 499999.9999999999
29016 500000.0000000001
29017 500000.0000000001
29018 500000.0000000001
29019 499999.9999999999
29020 499999.9999999998
29021 500000.0000000001
29022 499999.9999999999
29023 500000.0000000002
29024 500000.0000000002
29025 499999.9999999999
29026 500000.0000000004
29027 500000.0000000001
29028 499999.9999999998
29029 500000.0000000001
29030 499999.9999999998
29031 499999.9999999998
29032 499999.9999999995
29033 499999.9999999998
29034 499999.9999999999
29035 500000
29036 500000.0000000002
29037 500000.0000000001
29038 499999.9999999999
29039 499999.9999999997
29040 500000.0000000005
29041 499999.9999999999
29042 499999.9999999998
29043 500000.0000000004
29044 500000.0000000001
29045 500000.0000000002
29046 500000
29047 499999.9999999998
29048 499999.9999999997
29049 500000
29050 500000.0000000001
29051 499999.9999999997
29052 500000.0000000002
29053 500000
29054 500000.0000000001
29055 499999.9999999999
29056 499999.9999999997
29057 499999.9999999996
29058 500000.0000000004
29059 499999.9999999999
29060 500000.0000000001
29061 499999.9999999998
29062 500000.0000000002
29063 500000.0000000001
29064 499999.9999999997
29065 500000
29066 500000.0000000002
29067 499999.9999999998
29068 499999.9999999999
29069 499999.9999999995
29070 500000.0000000001
29071 500000
29072 499999.9999999998
29073 500000
29074 499999.9999999999
29075 499999.9999999999
29076 499999.9999999996
29077 500000.0000000004
29078 500000
29079 499999.9999999998
29080 500000.0000000003
29081 500000.0000000003
29082 499999.9999999998
29083 499999.9999999998
29084 500000.0000000002
29085 499999.9999999998
29086 500000.0000000001
29087 500000.0000000002
29088 499999.9999999996
29089 500000
29090 499999.9999999998
29091 500000.0000000001
29092 500000
29093 499999.9999999994
29094 500000.0000000004
29095 499999.9999999998
29096 499999.9999999998
29097 500000.0000000001
29098 500000.0000000001
29099 499999.9999999995
29100 499999.9999999998
29101 499999.9999999998
29102 499999.9999999999
29103 500000.0000000002
29104 500000
29105 499999.9999999999
29106 500000.0000000003
29107 500000.0000000002
29108 499999.9999999998
29109 500000
29110 499999.9999999997
29111 499999.9999999999
29112 500000.0000000001
29113 500000.0000000002
29114 499999.9999999999
29115 499999.9999999999
29116 499999.9999999998
29117 499999.9999999998
29118 500000.0000000005
29119 500000.0000000001
29120 499999.9999999994
29121 500000.0000000001
29122 500000.0000000001
29123 500000.0000000001
29124 499999.9999999996
29125 499999.9999999999
29126 499999.9999999999
29127 499999.9999999999
29128 499999.9999999999
29129 499999.9999999999
29130 500000.0000000002
29131 500000.0000000001
29132 499999.9999999998
29133 499999.9999999998
29134 499999.9999999998
29135 499999.9999999999
29136 500000
29137 499999.9999999997
29138 499999.9999999996
